Pokemon,Fast Move,Charged Move,DPS,TDO,DPS^3*TDO,CP
Clefairy,Zen Headbutt,Moonblast,5.986,95.6,20.50538981,1155
Nidoran♀,Bite,Sludge Bomb,6.481,75.3,20.49845083,816
Goldeen,Peck,Water Pulse,6.368,79,20.40028597,1152
Phanpy,Rock Smash,Body Slam,5.848,101.8,20.35962947,1206
Spinarak,Bug Bite,Cross Poison,7.048,58.1,20.34107114,816
Alolan Meowth,Scratch,Foul Play,6.95,60.5,20.30999369,797
Staryu,Water Gun,Swift,6.658,68.7,20.27627205,1157
Pansage,Scratch,Energy Ball,6.48,74.5,20.2712855,956
Spinarak,Bug Bite,Signal Beam,7.038,58,20.21974997,816
Snorlax,Yawn,Earthquake,4.622,203.6,20.10331127,3225
Cubchoo,Powder Snow,Icy Wind,6.699,66.6,20.02184812,1069
Treecko,Pound,Aerial Ace,6.653,67.9,19.9950431,1053
Horsea,Water Gun,Flash Cannon,6.755,64.7,19.94253398,1056
Pikachu,Quick Attack,Surf,6.719,65.2,19.77705034,938
Ekans,Poison Sting,Gunk Shot,6.699,65.6,19.72121977,927
Alolan Meowth,Bite,Dark Pulse,6.896,60.1,19.70907447,797
Spearow,Quick Attack,Aerial Ace,7.273,51.1,19.65901087,798
Snivy,Vine Whip,Seed Bomb,6.343,76.8,19.59951633,849
Sewaddle,Struggle Bug,Seed Bomb,6.137,84.6,19.55414057,977
Venonat,Confusion,Signal Beam,6.16,83.6,19.54107331,1004
Litwick,Astonish,Flame Burst,6.362,75.8,19.51866903,1006
Gible,Take Down,Dig,6.428,73.3,19.46845909,1112
Squirtle,Bubble,Return,6.171,82.7,19.43444527,946
Sandshrew,Mud Shot,Rock Tomb,6.075,86.5,19.39344462,1261
Pikachu,Present,Thunderbolt,6.682,64.9,19.36261948,938
Pikachu,Present,Thunderbolt,6.682,64.9,19.36261948,938
Deerling,Take Down,Energy Ball,6.144,83.4,19.34281471,1135
Patrat,Tackle,Grass Knot,6.857,59.9,19.31208974,791
Seel,Lick,Aqua Tail,5.819,97.8,19.27009814,971
Slugma,Rock Throw,Rock Slide,6.993,56.3,19.25302521,895
Mawile,Ice Fang,Vice Grip,5.848,96.2,19.23964985,1634
Oshawott,Water Gun,Night Slash,6.437,71.9,19.17694478,1046
Bagon,Bite,Twister,6.501,69.7,19.15019833,1156
Dratini,Iron Tail,Aqua Tail,6.61,66.1,19.08999602,1004
Kirlia,Charge Beam,Return,6.688,63.8,19.0857606,966
Servine,Iron Tail,Leaf Tornado,5.576,109.9,19.05311495,1441
Paras,Scratch,Cross Poison,6.612,65.9,19.04951615,1018
Riolu,Quick Attack,Low Sweep,6.831,59.5,18.96574127,993
Squirtle,Bubble,Aqua Tail,6.132,82.2,18.95301281,946
Shellos,Hidden Power,Body Slam,5.822,96,18.94470454,1136
Alolan Sandshrew,Powder Snow,Night Slash,5.941,90.2,18.91407883,1293
Mareep,Tackle,Body Slam,6.508,68.4,18.853793,991
Shellos,Hidden Power,Water Pulse,5.812,95.8,18.80798743,1136
Mudkip,Tackle,Dig,6.372,72.6,18.78295518,1128
Meltan,Thunder Shock,Flash Cannon,6.357,72.9,18.72768788,1068
Whirlipede,Bug Bite,Gyro Ball,5.709,100.6,18.71880455,1144
Dustox,Confusion,Silver Wind,5.471,114.2,18.70106106,1224
Onix,Rock Throw,Iron Head,5.421,117.1,18.65499414,1101
Golett,Astonish,Brick Break,6.212,77.5,18.57787531,1189
Dustox,Struggle Bug,Silver Wind,5.461,114,18.56612974,1224
Vulpix,Quick Attack,Flamethrower,6.368,71.8,18.5410194,883
Chikorita,Vine Whip,Energy Ball,6.077,82.6,18.53735455,935
Torchic,Scratch,Rock Tomb,6.541,66.2,18.52637442,1093
Chansey,Zen Headbutt,Hyper Beam,4.391,218.7,18.51565561,1255
Slugma,Ember,Rock Slide,6.918,55.7,18.44152655,895
Remoraid,Water Gun,Rock Blast,7.074,52,18.40765686,912
Psyduck,Water Gun,Psybeam,6.308,73.2,18.37325637,1106
Jigglypuff,Pound,Body Slam,6.492,67.1,18.35938181,724
Clefairy,Zen Headbutt,Body Slam,5.823,92.9,18.3423968,1155
Spheal,Water Gun,Aurora Beam,6.056,82.5,18.32363145,962
Larvitar,Bite,Crunch,6.333,72.1,18.31317851,1040
Poliwag,Bubble,Return,6.698,60.9,18.30006879,829
Shuppet,Feint Attack,Shadow Sneak,6.942,54.7,18.29958135,1018
Spinda,Sucker Punch,Dig,5.865,90.6,18.27815042,1220
Eevee,Tackle,Swift,5.967,86,18.27117868,1071
Barboach,Water Gun,Aqua Tail,6.497,66.5,18.23728754,819
Numel,Ember,Heat Wave,6.367,70.6,18.2225542,1057
Shellder,Tackle,Water Pulse,6.224,75.3,18.15531248,1080
Munna,Charge Beam,Psybeam,5.927,87.1,18.13522452,1145
Totodile,Water Gun,Aqua Jet,6.1,79.8,18.1130838,1131
Charmander,Scratch,Flame Charge,6.525,65,18.05738695,980
Squirtle,Tackle,Aqua Tail,6.058,81.2,18.05276947,946
Foongus,Feint Attack,Energy Ball,6.035,82.1,18.04575183,979
Pikachu,Thunder Shock,Thunder,6.566,63.7,18.03192397,938
Buizel,Water Gun,Swift,6.659,61,18.0117902,1054
Dratini,Dragon Breath,Wrap,6.511,65.1,17.96900687,1004
Ferroseed,Metal Claw,Iron Head,5.713,95.7,17.8445093,941
Spoink,Splash,Shadow Ball,5.763,93.2,17.83864123,1334
Vulpix,Ember,Flamethrower,6.307,71.1,17.83766871,883
Mawile,Astonish,Vice Grip,5.738,94.4,17.83419973,1634
Squirtle,Tackle,Return,6.034,80.9,17.77315135,946
Shellder,Ice Shard,Bubble Beam,6.19,74.9,17.76453176,1080
Pachirisu,Volt Switch,Thunder Punch,5.325,117.5,17.74176012,1213
Woobat,Confusion,Air Cutter,6.309,70.5,17.70397139,966
Clefairy,Zen Headbutt,Disarming Voice,5.769,92.1,17.68321581,1155
Numel,Tackle,Heat Wave,6.315,70,17.62861141,1057
Spinda,Psycho Cut,Dig,5.811,89.8,17.62093556,1220
Natu,Peck,Night Shade,6.514,63.5,17.55161112,1102
Buizel,Quick Attack,Aqua Jet,6.615,60.6,17.5413159,1054
Kirlia,Confusion,Disarming Voice,6.544,62.5,17.51498982,966
Eevee,Quick Attack,Swift,5.903,85.1,17.50442744,1071
Spearow,Peck,Aerial Ace,7.06,49.6,17.45403247,798
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Budew,Hidden Power,Grass Knot,6.226,72.3,17.44880328,856
Shroomish,Tackle,Grass Knot,5.857,86.4,17.35958803,810
Tentacool,Bubble,Bubble Beam,5.793,89,17.30217069,1040
Exeggcute,Confusion,Ancient Power,5.684,93.9,17.24359444,1175
Snover,Powder Snow,Stomp,5.904,83.6,17.20462947,1159
Alolan Rattata,Tackle,Shadow Ball,7.064,48.8,17.20172077,734
Totodile,Scratch,Aqua Jet,6.02,78.7,17.16975927,1131
Psyduck,Zen Headbutt,Cross Chop,6.201,72,17.16792038,1106
Venipede,Bug Bite,Sludge Bomb,6.561,60.7,17.14347286,706
Glameow,Scratch,Aerial Ace,6.415,64.8,17.10665071,934
Alolan Rattata,Quick Attack,Shadow Ball,7.054,48.7,17.09367046,734
Chimchar,Scratch,Flame Charge,6.436,64.1,17.08858629,957
Patrat,Bite,Grass Knot,6.649,58.1,17.07831939,791
Panpour,Water Gun,Water Pulse,6.201,71.3,17.00101004,956
Trubbish,Acid,Seed Bomb,5.857,84.6,16.99792995,1000
Shellos,Hidden Power,Mud Bomb,5.662,93.4,16.95338682,1136
Charmander,Ember,Flame Charge,6.419,64,16.92708212,980
Cyndaquil,Ember,Flame Charge,6.419,64,16.92708212,980
Cyndaquil,Tackle,Flame Charge,6.416,64,16.90335995,980
Pidove,Quick Attack,Aerial Ace,6.408,64.2,16.89283489,848
Nosepass,Rock Throw,Thunderbolt,5.481,102.4,16.86084604,993
Tentacool,Poison Sting,Bubble Beam,5.756,88.4,16.85833272,1040
Makuhita,Tackle,Cross Chop,6.552,59.9,16.84800523,817
Cubone,Mud Slap,Return,5.63,94.4,16.84601484,1019
Rattata,Tackle,Body Slam,7.029,48.5,16.84311324,734
Cherubi,Tackle,Petal Blizzard,6.309,67,16.82505083,950
Finneon,Water Gun,Ice Beam,5.926,80.8,16.81497795,971
Snorunt,Powder Snow,Shadow Ball,6.169,71.6,16.80959822,888
Makuhita,Rock Smash,Cross Chop,6.54,59.8,16.72763059,817
Torchic,Ember,Rock Tomb,6.369,64.5,16.66377762,1093
Rattata,Quick Attack,Body Slam,7,48.3,16.5669,734
Whismur,Pound,Stomp,6.976,48.8,16.56682321,671
Meowth,Scratch,Body Slam,6.604,57.5,16.56109462,748
Taillow,Quick Attack,Aerial Ace,6.936,49.4,16.48368104,765
Skorupi,Poison Sting,Cross Poison,5.703,88.7,16.45256952,1009
Corphish,Bubble,Vice Grip,6.202,68.7,16.38898368,1230
Nosepass,Rock Throw,Rock Blast,5.442,101.6,16.37454799,993
Slugma,Rock Throw,Flame Charge,6.714,54.1,16.37349064,895
Chimchar,Scratch,Flame Wheel,6.368,63.4,16.37187507,957
Barboach,Water Gun,Mud Bomb,6.313,64.6,16.25323767,819
Spheal,Water Gun,Body Slam,5.876,80.1,16.2509172,962
Skorupi,Infestation,Cross Poison,5.686,88.4,16.25072837,1009
Croagunk,Poison Sting,Low Sweep,6.445,60.6,16.22338181,952
Alolan Vulpix,Powder Snow,Ice Beam,6.159,69.4,16.21399679,883
Purrloin,Sucker Punch,Dark Pulse,6.645,55.2,16.19660659,772
Pansear,Fire Spin,Flame Charge,6.123,70.4,16.16089607,956
Bidoof,Tackle,Hyper Fang,6.295,64.6,16.11460711,721
Shuppet,Astonish,Shadow Sneak,6.717,53,16.0620848,1018
Litwick,Ember,Flame Charge,6.059,72.2,16.05979714,1006
Chimchar,Ember,Flame Charge,6.332,63,15.99422746,957
Oshawott,Tackle,Night Slash,6.15,68.7,15.98019536,1046
Woobat,Air Slash,Air Cutter,6.149,68.7,15.97240141,966
Alolan Meowth,Bite,Night Slash,6.542,57,15.95902941,797
Natu,Quick Attack,Night Shade,6.361,62,15.95761108,1102
Barboach,Mud Shot,Aqua Tail,6.283,64.3,15.94821758,819
Minccino,Pound,Aqua Tail,6.223,66.1,15.92945298,872
Spinarak,Poison Sting,Signal Beam,6.627,54.6,15.89071924,816
Spheal,Water Gun,Water Pulse,5.844,79.6,15.88706563,962
Pineco,Bug Bite,Rock Tomb,5.755,83.2,15.85839789,1108
Horsea,Bubble,Flash Cannon,6.373,61.1,15.81513727,1056
Venonat,Bug Bite,Poison Fang,5.842,79.3,15.81094563,1004
Alolan Meowth,Scratch,Dark Pulse,6.523,56.8,15.76487281,797
Spinarak,Poison Sting,Cross Poison,6.606,54.5,15.71130322,816
Slugma,Ember,Flame Charge,6.645,53.5,15.69779806,895
Onix,Tackle,Stone Edge,5.191,112.1,15.6804564,1101
Makuhita,Tackle,Heavy Slam,6.434,58.8,15.66103628,817
Pidove,Air Slash,Aerial Ace,6.287,63,15.65564376,848
Makuhita,Rock Smash,Heavy Slam,6.43,58.8,15.63184517,817
Spinda,Sucker Punch,Rock Tomb,5.637,87.1,15.60135286,1220
Pineco,Tackle,Gyro Ball,5.732,82.8,15.59368949,1108
Panpour,Scratch,Water Pulse,6.066,69.7,15.55750668,956
Nosepass,Spark,Rock Slide,5.369,100.3,15.52319614,993
Skiploom,Tackle,Dazzling Gleam,5.662,85.4,15.5012766,976
Onix,Rock Throw,Sand Tomb,5.175,111.8,15.4943323,1101
Staryu,Tackle,Swift,6.225,64.2,15.48649353,1157
Skiploom,Tackle,Energy Ball,5.66,85.4,15.48485576,976
Trubbish,Pound,Seed Bomb,5.718,82.6,15.44231831,1000
Shellos,Mud Slap,Body Slam,5.531,91.2,15.43141723,1136
Lileep,Acid,Mirror Coat,5.225,107.7,15.36294896,1291
Shellos,Mud Slap,Water Pulse,5.524,91.1,15.35604537,1136
Surskit,Bug Bite,Signal Beam,6.33,60.5,15.34498629,791
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Shellos,Hidden Power,Body Slam,5.522,91.1,15.33937214,1136
Finneon,Pound,Ice Beam,5.789,78.9,15.30691434,971
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Shellos,Hidden Power,Water Pulse,5.52,91,15.30589133,1136
Pansage,Vine Whip,Crunch,6.038,69.4,15.27702525,956
Remoraid,Mud Shot,Water Pulse,6.748,49.6,15.24076962,912
Aipom,Astonish,Low Sweep,5.724,81.2,15.22842205,1348
Snorunt,Hex,Shadow Ball,6.017,69.8,15.20531624,888
Drowzee,Confusion,Psybeam,5.403,96.3,15.18907022,1040
Chikorita,Vine Whip,Body Slam,5.781,78.6,15.18558245,935
Remoraid,Water Gun,Aurora Beam,6.743,49.5,15.17625719,912
Gulpin,Pound,Gunk Shot,5.655,83.7,15.13642404,866
Shroomish,Bullet Seed,Grass Knot,5.659,83.5,15.13232142,810
Dratini,Dragon Breath,Twister,6.229,62.3,15.0571591,1004
Finneon,Water Gun,Water Pulse,5.763,78.6,15.04417597,971
Chansey,Zen Headbutt,Psychic,4.168,207.6,15.03178239,1255
Sewaddle,Bug Bite,Silver Wind,5.742,79.2,14.9939047,977
Snivy,Tackle,Seed Bomb,5.932,71.8,14.98745428,849
Treecko,Bullet Seed,Aerial Ace,6.184,63.2,14.94601869,1053
Purrloin,Scratch,Dark Pulse,6.509,54.1,14.91901257,772
Sewaddle,Struggle Bug,Energy Ball,5.731,79,14.8702516,977
Alolan Vulpix,Zen Headbutt,Ice Beam,6.027,67.9,14.86528872,883
Pansear,Fire Spin,Crunch,5.996,68.9,14.85265504,956
Staryu,Quick Attack,Swift,6.161,63.5,14.85003071,1157
Foongus,Astonish,Energy Ball,5.747,78.2,14.84329588,979
Voltorb,Spark,Signal Beam,5.954,70.3,14.83822034,1010
Delibird,Present,Icy Wind,6.142,64,14.82891618,1094
Pansear,Scratch,Flame Charge,5.99,68.9,14.80811195,956
Jigglypuff,Feint Attack,Body Slam,6.151,63.6,14.80111036,724
Chimchar,Ember,Flame Wheel,6.206,61.8,14.77147245,957
Ferroseed,Metal Claw,Gyro Ball,5.445,91.2,14.72273485,941
Gothita,Confusion,Psybeam,5.845,73.7,14.71705912,951
Spinda,Psycho Cut,Rock Tomb,5.551,85.8,14.67577247,1220
Larvitar,Rock Smash,Crunch,5.99,68.2,14.65766669,1040
Snivy,Vine Whip,Energy Ball,5.899,71.4,14.65660556,849
Onix,Tackle,Heavy Slam,5.101,110.2,14.62674079,1101
Pikachu,Quick Attack,Thunder,6.229,60.5,14.62212079,938
Taillow,Peck,Aerial Ace,6.731,47.9,14.60744585,765
Eevee,Tackle,Dig,5.637,81.3,14.5624568,1071
Bagon,Ember,Twister,6.065,65,14.5012611,1156
Alolan Rattata,Tackle,Crunch,6.769,46.7,14.48406359,734
Joltik,Sucker Punch,Cross Poison,5.903,70.4,14.48074843,1023
Purrloin,Sucker Punch,Play Rough,6.46,53.7,14.4767755,772
Meowth,Scratch,Foul Play,6.373,55.5,14.36563205,748
Gible,Mud Shot,Twister,5.958,67.9,14.36055653,1112
Barboach,Mud Shot,Mud Bomb,6.119,62.6,14.34219731,819
Poliwag,Mud Shot,Return,6.302,57.3,14.34134285,829
Shieldon,Iron Tail,Heavy Slam,5.382,91.8,14.31112455,890
Ekans,Acid,Poison Fang,6.174,60.5,14.23820528,927
Starly,Tackle,Aerial Ace,6.746,46.1,14.1527207,719
Shellder,Ice Shard,Water Pulse,5.848,70.7,14.13974267,1080
Shellos,Mud Slap,Mud Bomb,5.412,89.2,14.13963563,1136
Litwick,Astonish,Flame Charge,5.865,69.9,14.10201671,1006
Alolan Rattata,Quick Attack,Crunch,6.719,46.4,14.07446527,734
Glameow,Quick Attack,Aerial Ace,6.11,61.7,14.07371638,934
Larvitar,Rock Smash,Stomp,5.925,67.5,14.0400559,1040
Whirlipede,Poison Sting,Gyro Ball,5.313,93.6,14.03767865,1144
Tentacool,Bubble,Water Pulse,5.497,84.5,14.03569492,1040
Ferroseed,Metal Claw,Flash Cannon,5.379,90.1,14.02262835,941
Chikorita,Tackle,Energy Ball,5.665,77,13.99878901,935
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Shellos,Hidden Power,Mud Bomb,5.397,89,13.99095181,1136
Pachirisu,Volt Switch,Thunder,5.016,110.7,13.97076554,1213
Voltorb,Tackle,Signal Beam,5.866,69.2,13.96793709,1010
Drowzee,Pound,Psybeam,5.291,94.3,13.96770253,1040
Panpour,Water Gun,Crunch,5.902,67.9,13.9594205,956
Eevee,Quick Attack,Dig,5.567,80.2,13.83687546,1071
Budew,Razor Leaf,Energy Ball,5.872,68.2,13.80837317,856
Dratini,Iron Tail,Wrap,6.093,61,13.79822967,1004
Buizel,Quick Attack,Swift,6.228,57.1,13.79373632,1054
Starly,Quick Attack,Aerial Ace,6.693,45.8,13.73181529,719
Ducklett,Water Gun,Aerial Ace,5.664,75.5,13.71881772,856
Minccino,Charm,Thunderbolt,5.996,63.6,13.71014311,872
Vanillite,Powder Snow,Icy Wind,5.977,64.2,13.70833773,1033
Minccino,Pound,Swift,5.994,63.6,13.6964284,872
Pineco,Bug Bite,Sand Tomb,5.548,80.2,13.69568395,1108
Voltorb,Spark,Gyro Ball,5.836,68.9,13.69509571,1010
Finneon,Pound,Water Pulse,5.625,76.7,13.65095215,971
Tentacool,Poison Sting,Water Pulse,5.458,83.9,13.64151343,1040
Corphish,Rock Smash,Vice Grip,5.915,65.5,13.55518805,1230
Skitty,Tackle,Wild Charge,6.08,60.3,13.55276943,739
Wingull,Water Gun,Ice Beam,6.599,47,13.50617097,765
Surskit,Bug Bite,Bubble Beam,6.129,58.6,13.49169392,791
Chansey,Zen Headbutt,Dazzling Gleam,4.054,202,13.45868419,1255
Meowth,Bite,Body Slam,6.27,54.6,13.45845681,748
Purrloin,Scratch,Play Rough,6.342,52.7,13.44278734,772
Foongus,Feint Attack,Body Slam,5.606,76.3,13.44261679,979
Cubone,Mud Slap,Bone Club,5.321,89.2,13.43830925,1019
Litwick,Ember,Heat Wave,5.793,69.1,13.43348309,1006
Cubone,Mud Slap,Dig,5.32,89.2,13.43073411,1019
Gothita,Pound,Psybeam,5.713,72,13.42533615,951
Seel,Ice Shard,Aqua Tail,5.316,89.3,13.41548493,971
Poliwag,Bubble,Bubble Beam,6.198,56.3,13.40488556,829
Remoraid,Mud Shot,Rock Blast,6.53,48,13.3653637,912
Ferroseed,Tackle,Iron Head,5.312,89,13.34025729,941
Panpour,Scratch,Crunch,5.832,67.1,13.30990838,956
Pansage,Scratch,Crunch,5.832,67.1,13.30990838,956
Pansear,Scratch,Crunch,5.832,67.1,13.30990838,956
Chingling,Zen Headbutt,Wrap,5.913,64,13.23133334,1005
Cubone,Mud Slap,Bulldoze,5.298,88.9,13.22018775,1019
Gible,Take Down,Body Slam,5.834,66.5,13.20446834,1112
Drifloon,Hex,Icy Wind,5.476,80.1,13.15293986,1197
Zubat,Bite,Sludge Bomb,6.319,52.1,13.14567192,667
Ducklett,Water Gun,Brave Bird,5.603,74.7,13.13960982,856
Skiploom,Bullet Seed,Energy Ball,5.431,81.9,13.11968205,976
Voltorb,Tackle,Gyro Ball,5.765,68.1,13.04803301,1010
Venipede,Poison Sting,Sludge Bomb,6.127,56.7,13.0414746,706
Alolan Meowth,Scratch,Night Slash,6.219,54.2,13.03649844,797
Zubat,Quick Attack,Sludge Bomb,6.303,52,13.02102777,667
Skiploom,Bullet Seed,Dazzling Gleam,5.419,81.7,13.00108236,976
Kirlia,Charge Beam,Disarming Voice,6.063,57.9,12.90450257,966
Ducklett,Water Gun,Bubble Beam,5.575,74.3,12.87429419,856
Purrloin,Sucker Punch,Night Slash,6.267,52.1,12.8238021,772
Whismur,Pound,Flamethrower,6.537,45.8,12.79384052,671
Cubone,Rock Smash,Return,5.254,88.1,12.77750659,1019
Psyduck,Zen Headbutt,Psybeam,5.758,66.8,12.75238583,1106
Bidoof,Tackle,Grass Knot,5.938,60.9,12.75081288,721
Nidoran♂,Poison Sting,Body Slam,6.109,55.9,12.74448185,860
Vanillite,Powder Snow,Signal Beam,5.867,63.1,12.74317431,1033
Spinda,Sucker Punch,Icy Wind,5.355,82.8,12.71477743,1220
Ducklett,Wing Attack,Aerial Ace,5.556,74,12.69166005,856
Cherubi,Bullet Seed,Petal Blizzard,5.871,62.3,12.60736388,950
Shieldon,Tackle,Heavy Slam,5.211,88.8,12.56539615,890
Spheal,Rock Smash,Aurora Beam,5.508,75.1,12.54936444,962
Alolan Diglett,Metal Claw,Mud Bomb,6.923,37.8,12.54223098,681
Vanillite,Astonish,Icy Wind,5.845,62.8,12.540452,1033
Goldeen,Mud Shot,Horn Attack,5.637,69.9,12.52048869,1152
Goldeen,Peck,Horn Attack,5.627,69.8,12.4361562,1152
Joltik,Charge Beam,Cross Poison,5.681,67.7,12.41260789,1023
Drifloon,Astonish,Icy Wind,5.393,78.9,12.375657,1197
Barboach,Water Gun,Ice Beam,5.891,60.3,12.32776595,819
Purrloin,Scratch,Night Slash,6.206,51.5,12.30956038,772
Exeggcute,Bullet Seed,Ancient Power,5.224,86.3,12.30326279,1175
Skorupi,Poison Sting,Aqua Tail,5.299,82.4,12.26052226,1009
Gulpin,Pound,Sludge,5.363,79.3,12.23197481,866
Lileep,Infestation,Mirror Coat,4.926,101.5,12.13247108,1291
Onix,Tackle,Iron Head,4.865,105.1,12.10183563,1101
Venonat,Bug Bite,Psybeam,5.465,74.1,12.09452194,1004
Spinda,Psycho Cut,Icy Wind,5.285,81.7,12.06027002,1220
Skorupi,Infestation,Aqua Tail,5.271,82,12.00861444,1009
Wingull,Water Gun,Water Pulse,6.402,45.6,11.96497656,765
Pineco,Tackle,Rock Tomb,5.359,77.4,11.91220701,1108
Surskit,Bubble,Signal Beam,5.941,56.8,11.91041771,791
Sewaddle,Struggle Bug,Silver Wind,5.41,74.6,11.81219541,977
Cottonee,Razor Leaf,Grass Knot,5.619,66.3,11.76225593,700
Ducklett,Wing Attack,Bubble Beam,5.449,72.6,11.74592016,856
Alolan Vulpix,Powder Snow,Blizzard,5.68,64,11.72802765,883
Ferroseed,Tackle,Gyro Ball,5.13,85.9,11.59698937,941
Ekans,Acid,Wrap,5.866,57.4,11.58612123,927
Hoothoot,Peck,Sky Attack,5.557,67.5,11.5831042,677
Makuhita,Rock Smash,Low Sweep,5.961,54.5,11.54393487,817
Squirtle,Bubble,Water Pulse,5.411,72.5,11.48604751,946
Dratini,Iron Tail,Twister,5.822,58.2,11.48522712,1004
Poliwag,Mud Shot,Bubble Beam,5.959,54.2,11.46883865,829
Cubone,Rock Smash,Dig,5.11,85.7,11.43519362,1019
Poochyena,Snarl,Crunch,6.439,42.8,11.42612693,678
Cottonee,Charm,Grass Knot,5.575,65.8,11.40146107,700
Lillipup,Tackle,Dig,5.804,58.2,11.37902878,915
Pidgeotto,Steel Wing,Twister,5.283,77,11.35357301,1194
Ducklett,Wing Attack,Brave Bird,5.4,72,11.337408,856
Pidove,Quick Attack,Air Cutter,5.799,58.1,11.33014476,848
Venonat,Confusion,Poison Fang,5.367,72.8,11.25449895,1004
Makuhita,Tackle,Low Sweep,5.92,54.1,11.22438062,817
Snivy,Tackle,Energy Ball,5.515,66.8,11.20502972,849
Ekans,Poison Sting,Poison Fang,5.814,56.9,11.18245988,927
Wingull,Water Gun,Air Cutter,6.291,44.8,11.15416513,765
Wingull,Quick Attack,Ice Beam,6.289,44.8,11.1435303,765
Klink,Charge Beam,Discharge,5.437,69.3,11.1381031,956
Squirtle,Tackle,Water Pulse,5.364,71.9,11.09673457,946
Shroomish,Tackle,Seed Bomb,5.235,77.2,11.07560244,810
Hoothoot,Feint Attack,Sky Attack,5.488,66.7,11.02473456,677
Yamask,Zen Headbutt,Ominous Wind,5.279,74.9,11.01886351,982
Minccino,Charm,Aqua Tail,5.673,60.2,10.99094012,872
Vanillite,Astonish,Signal Beam,5.653,60.8,10.98349447,1033
Meowth,Bite,Foul Play,5.951,51.8,10.916907,748
Poliwag,Bubble,Body Slam,5.887,53.5,10.91530535,829
Cubone,Rock Smash,Bulldoze,5.051,84.7,10.91479331,1019
