Pokemon,Fast Move,Charged Move,DPS,TDO,DPS^3*TDO,CP
Mew,Waterfall,Focus Blast,10.752,402.9,500.8,3265
Alolan Muk,Bite,Sludge Wave,11.168,359.4,500.7,2757
Mew,Rock Smash,Dazzling Gleam,10.75,402.9,500.5,3265
Snorlax,Lick,Superpower,10.324,454.8,500.5,3225
Alolan Raichu,Volt Switch,Wild Charge,12.586,250.9,500.2,2286
Mew,Waterfall,Dragon Claw,10.749,402.8,500.2,3265
Gengar,Hex,Dark Pulse,12.677,245.3,499.8,2878
Kabutops,Waterfall,Ancient Power,12.047,285.7,499.4,2713
Pinsir,Bug Bite,Submission,11.968,291.2,499.2,2959
Vaporeon,Water Gun,Water Pulse,10.876,387.9,498.9,3114
Emboar,Ember,Heat Wave,11.846,300,498.7,2982
Azelf,Extrasensory,Swift,12.19,275.2,498.5,3210
Torterra,Razor Leaf,Stone Edge,11.124,362,498.2,2934
Primeape,Counter,Close Combat,12.74,240.8,497.9,2288
Mew,Rock Smash,Solar Beam,10.732,402.2,497.2,3265
Alolan Muk,Snarl,Sludge Wave,11.148,358.8,497.1,2757
Mew,Cut,Rock Slide,10.732,402.2,497.1,3265
Mew,Pound,Stone Edge,10.73,402.1,496.8,3265
Magnezone,Charge Beam,Mirror Shot,11.481,327.8,496,3205
Primeape,Counter,Cross Chop,12.721,240.4,495,2288
Scyther,Steel Wing,Aerial Ace,11.982,287.7,494.8,2706
Charizard,Ember,Dragon Claw,11.716,307.2,494.1,2889
Mew,Struggle Bug,Solar Beam,10.715,401.5,493.9,3265
Mew,Waterfall,Ice Beam,10.714,401.5,493.8,3265
Vileplume,Razor Leaf,Petal Blizzard,11.884,294.2,493.8,2559
Flareon,Ember,Heat Wave,11.98,287.1,493.7,3029
Golem,Mud Shot,Rock Blast,11.296,342.3,493.4,2949
Mew,Dragon Tail,Thunder,10.71,401.4,493.1,3265
Mew,Frost Breath,Hyper Beam,10.709,401.3,492.9,3265
Aerodactyl,Steel Wing,Ancient Power,11.878,294,492.8,2783
Kabutops,Fury Cutter,Stone Edge,12.006,284.7,492.7,2713
Mew,Shadow Claw,Thunder,10.706,401.2,492.3,3265
Mew,Pound,Dark Pulse,10.705,401.2,492.1,3265
Aerodactyl,Bite,Earth Power,11.871,293.9,491.6,2783
Starmie,Quick Attack,Hydro Pump,12.024,282.3,490.7,2584
Mew,Charge Beam,Overheat,10.694,400.7,490.1,3265
Drapion,Poison Sting,Sludge Bomb,11.48,323.3,489.1,2453
Staraptor,Wing Attack,Close Combat,12.083,276.8,488.4,2825
Banette,Shadow Claw,Dazzling Gleam,12.955,224.4,487.8,2298
Electivire,Low Kick,Ice Punch,11.912,288.4,487.5,3079
Mew,Cut,Dragon Claw,10.678,400.1,487.2,3265
Lapras,Frost Breath,Surf,10.617,406.6,486.6,2641
Articuno,Ice Shard,Return,10.585,409.3,485.5,3051
Crawdaunt,Snarl,Bubble Beam,12.632,240.9,485.5,2474
Mew,Snarl,Dark Pulse,10.666,399.7,485,3265
Crawdaunt,Snarl,Night Slash,12.623,240.7,484.1,2474
Mew,Cut,Ice Beam,10.661,399.5,484,3265
Crawdaunt,Waterfall,Bubble Beam,12.614,240.5,482.7,2474
Crawdaunt,Waterfall,Night Slash,12.611,240.5,482.3,2474
Donphan,Charm,Heavy Slam,11.184,344.6,482.1,3013
Omastar,Water Gun,Rock Blast,11.45,321,481.8,2786
Hariyama,Bullet Punch,Close Combat,11.411,323.8,481.2,2829
Kingler,Bubble,X-Scissor,12.175,266.6,481.2,2829
Articuno,Ice Shard,Hurricane,10.561,408.4,481,3051
Mew,Infestation,Rock Slide,10.643,398.9,480.9,3265
Absol,Snarl,Thunder,13.03,217.3,480.7,2526
Rhydon,Rock Smash,Stone Edge,11.07,354.4,480.7,3179
Mew,Poison Jab,Dark Pulse,10.64,398.7,480.2,3265
Kingler,Bubble,Water Pulse,12.16,266.3,478.8,2829
Mew,Charge Beam,Thunderbolt,10.63,398.4,478.5,3265
Lapras,Water Gun,Blizzard,10.57,404.8,478,2641
Mew,Rock Smash,Overheat,10.623,398.1,477.3,3265
Infernape,Rock Smash,Close Combat,12.026,274.3,477.1,2683
Mew,Pound,Thunder,10.608,397.5,474.6,3265
Mew,Poison Jab,Stone Edge,10.608,397.5,474.6,3265
Mew,Snarl,Stone Edge,10.604,397.4,473.9,3265
Mew,Rock Smash,Thunderbolt,10.602,397.3,473.5,3265
Mew,Infestation,Focus Blast,10.601,397.3,473.3,3265
Samurott,Fury Cutter,Blizzard,11.446,315.6,473.3,2826
Mew,Infestation,Blizzard,10.596,397.1,472.4,3265
Mew,Struggle Bug,Thunderbolt,10.591,396.9,471.5,3265
Mew,Struggle Bug,Overheat,10.59,396.8,471.2,3265
Mew,Frost Breath,Rock Slide,10.583,396.6,470.1,3265
Lunatone,Rock Throw,Rock Slide,11.608,300.4,470,2327
Solrock,Rock Throw,Rock Slide,11.608,300.4,470,2327
Carnivine,Bite,Power Whip,12.328,250.6,469.5,2159
Crobat,Bite,Shadow Ball,11.322,323,468.8,2646
Mew,Infestation,Dragon Claw,10.574,396.2,468.4,3265
Politoed,Bubble,Surf,11.187,334.4,468.1,2449
Swampert,Mud Shot,Muddy Water,11.027,349,467.9,2974
Mew,Infestation,Ice Beam,10.57,396.1,467.7,3265
Zapdos,Charge Beam,Ancient Power,11.099,342,467.6,3527
Mew,Frost Breath,Focus Blast,10.558,395.6,465.6,3265
Mew,Frost Breath,Blizzard,10.554,395.5,465,3265
Mew,Charge Beam,Surf,10.554,395.5,464.9,3265
Milotic,Dragon Tail,Hyper Beam,10.55,395.7,464.6,3005
Alolan Sandslash,Metal Claw,Blizzard,11.292,322.6,464.5,2432
Mew,Steel Wing,Flash Cannon,10.55,395.4,464.3,3265
Aerodactyl,Bite,Ancient Power,11.7,289.6,463.9,2783
Hariyama,Bullet Punch,Heavy Slam,11.304,320.8,463.4,2829
Golduck,Water Gun,Hydro Pump,11.643,293.2,462.8,2450
Mew,Rock Smash,Surf,10.541,395,462.6,3265
Muk,Infestation,Gunk Shot,10.949,352.4,462.4,2757
Mamoswine,Powder Snow,Stone Edge,11.263,323.4,462.1,3328
Kabutops,Waterfall,Water Pulse,11.815,280.2,462,2713
Mew,Frost Breath,Dragon Claw,10.536,394.8,461.8,3265
Tangela,Infestation,Grass Knot,11.938,271.3,461.7,2238
Tangela,Infestation,Power Whip,11.938,271.3,461.7,2238
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Togekiss,Hidden Power,Flamethrower,10.77,369.3,461.4,3332
Aerodactyl,Bite,Hyper Beam,11.68,289.1,460.7,2783
Muk,Lick,Return,10.937,352,460.5,2757
Muk,Acid,Sludge Wave,10.936,352,460.4,2757
Mew,Frost Breath,Ice Beam,10.528,394.5,460.3,3265
Donphan,Tackle,Heavy Slam,11.052,340.5,459.7,3013
Ursaring,Metal Claw,Close Combat,11.702,286.7,459.4,2945
Mew,Struggle Bug,Surf,10.522,394.3,459.3,3265
Lapras,Water Gun,Hydro Pump,10.457,400.5,458,2641
Samurott,Waterfall,Megahorn,11.342,312.7,456.2,2826
Ampharos,Volt Switch,Zap Cannon,11.262,319.2,456,2852
Cacturne,Poison Jab,Dynamic Punch,12.821,216.3,455.8,2298
Cacturne,Poison Jab,Dark Pulse,12.82,216.3,455.7,2298
Kingdra,Dragon Breath,Blizzard,11.25,319.8,455.4,2641
Mew,Poison Jab,Thunder,10.499,393.4,455.3,3265
Crobat,Air Slash,Return,11.227,320.3,453.2,2646
Poliwrath,Bubble,Hydro Pump,11.025,338,453,2586
Lapras,Water Gun,Ice Beam,10.424,399.2,452.2,2641
Omastar,Mud Shot,Hydro Pump,11.257,315.6,450.2,2786
Mew,Dragon Tail,Flash Cannon,10.469,392.3,450.1,3265
Mew,Snarl,Thunder,10.467,392.2,449.8,3265
Golem,Mud Shot,Ancient Power,11.034,334.4,449.2,2949
Golem,Mud Shot,Ancient Power,11.034,334.4,449.2,2949
Mew,Steel Wing,Gyro Ball,10.461,392,448.8,3265
Mew,Volt Switch,Dazzling Gleam,10.457,391.9,448,3265
Mew,Shadow Claw,Flash Cannon,10.452,391.7,447.2,3265
Drapion,Infestation,Sludge Bomb,11.219,315.9,446.2,2453
Feraligatr,Water Gun,Ice Beam,11.041,331.3,446,2857
Milotic,Dragon Tail,Blizzard,10.441,391.7,445.8,3005
Alolan Raichu,Volt Switch,Psychic,12.224,243.7,445.2,2286
Lunatone,Confusion,Rock Slide,11.452,296.4,445.2,2327
Solrock,Confusion,Rock Slide,11.452,296.4,445.2,2327
Lapras,Ice Shard,Surf,10.377,397.4,444.1,2641
Nidoqueen,Bite,Earth Power,11.121,322.1,443,2488
Mew,Dragon Tail,Gyro Ball,10.41,390.1,440.1,3265
Mew,Waterfall,Dark Pulse,10.41,390.1,440.1,3265
Sceptile,Fury Cutter,Earthquake,11.651,278.2,440,2757
Mew,Steel Wing,Energy Ball,10.406,390,439.5,3265
Sceptile,Fury Cutter,Dragon Claw,11.645,278.1,439.1,2757
Ninetales,Fire Spin,Overheat,11.253,307.4,438,2279
Haunter,Astonish,Sludge Bomb,13.788,166.9,437.5,1963
Feraligatr,Ice Fang,Hydro Pump,10.986,329.7,437.2,2857
Kingler,Metal Claw,Water Pulse,11.886,260.3,437,2829
Regice,Frost Breath,Focus Blast,9.864,454.7,436.4,3122
Kingler,Metal Claw,X-Scissor,11.872,260,435,2829
Porygon2,Charge Beam,Hyper Beam,11.082,319.4,434.8,2711
Starmie,Hidden Power,Hydro Pump,11.665,273.9,434.7,2584
Starmie,Hidden Power,Hydro Pump,11.665,273.9,434.7,2584
Lapras,Frost Breath,Blizzard,10.319,395.2,434.2,2641
Mew,Shadow Claw,Gyro Ball,10.375,388.8,434.1,3265
Aerodactyl,Steel Wing,Iron Head,11.499,284.6,432.8,2783
Meganium,Razor Leaf,Solar Beam,10.88,335.9,432.5,2410
Togekiss,Air Slash,Ancient Power,10.593,363.3,431.7,3332
Mew,Rock Smash,Hyper Beam,10.359,388.2,431.6,3265
Pinsir,Rock Smash,Superpower,11.539,280.8,431.3,2959
Mew,Dragon Tail,Energy Ball,10.357,388.1,431.2,3265
Lapras,Frost Breath,Ice Beam,10.292,394.2,429.7,2641
Mew,Rock Smash,Rock Slide,10.338,387.4,428.1,3265
Granbull,Charm,Close Combat,11.744,264.2,427.9,2552
Raichu,Charm,Wild Charge,12.155,238,427.5,2182
Ludicolo,Razor Leaf,Solar Beam,11.196,304.2,426.9,2323
Regice,Frost Breath,Earthquake,9.81,452.2,426.9,3122
Ludicolo,Bubble,Solar Beam,11.195,304.2,426.8,2323
Mew,Pound,Flash Cannon,10.328,387,426.3,3265
Mew,Shadow Claw,Energy Ball,10.324,386.9,425.7,3265
Omastar,Water Gun,Ancient Power,11.101,311.2,425.7,2786
Raichu,Volt Switch,Wild Charge,12.141,237.8,425.6,2182
Celebi,Charge Beam,Hyper Beam,10.323,386.8,425.5,3265
Mew,Charge Beam,Hyper Beam,10.323,386.8,425.5,3265
Starmie,Tackle,Hydro Pump,11.601,272.4,425.2,2584
Pinsir,Fury Cutter,Submission,11.486,279.5,423.5,2959
Kingdra,Waterfall,Blizzard,11.044,314,422.9,2641
Mew,Rock Smash,Ice Beam,10.306,386.2,422.8,3265
Mew,Rock Smash,Dragon Claw,10.3,386,421.8,3265
Mew,Struggle Bug,Rock Slide,10.291,385.6,420.2,3265
Absol,Snarl,Megahorn,12.599,210.1,420.1,2526
Mew,Cut,Dark Pulse,10.285,385.4,419.4,3265
Mew,Struggle Bug,Hyper Beam,10.284,385.4,419.1,3265
Alolan Golem,Volt Switch,Rock Blast,10.844,328.6,419,2949
Arcanine,Bite,Crunch,11.067,308.6,418.4,3029
Snorlax,Zen Headbutt,Heavy Slam,9.872,434.9,418.4,3225
Jynx,Frost Breath,Focus Blast,11.951,245.1,418.3,2555
Mew,Charge Beam,Rock Slide,10.279,385.2,418.3,3265
Lapras,Frost Breath,Hydro Pump,10.22,391.4,417.8,2641
Mew,Pound,Gyro Ball,10.271,384.9,417,3265
Walrein,Waterfall,Earthquake,10.518,358.3,416.9,2726
Arcanine,Snarl,Crunch,11.055,308.3,416.6,3029
Mew,Waterfall,Stone Edge,10.264,384.6,415.9,3265
Alolan Raichu,Thunder Shock,Grass Knot,12.016,239.6,415.7,2286
Electabuzz,Low Kick,Thunderbolt,11.807,252.3,415.3,2334
Kabutops,Fury Cutter,Ancient Power,11.5,272.7,414.8,2713
Mew,Struggle Bug,Ice Beam,10.257,384.4,414.7,3265
Mew,Poison Jab,Flash Cannon,10.247,384,413.2,3265
Mew,Volt Switch,Thunderbolt,10.244,383.9,412.7,3265
Mew,Charge Beam,Ice Beam,10.241,383.8,412.2,3265
Mew,Struggle Bug,Dragon Claw,10.235,383.6,411.2,3265
Mew,Poison Jab,Gyro Ball,10.235,383.5,411.2,3265
Alolan Ninetales,Charm,Dazzling Gleam,11.031,305.7,410.4,2309
Magneton,Charge Beam,Zap Cannon,12.054,234,409.8,2485
Mew,Pound,Energy Ball,10.226,383.2,409.8,3265
Abomasnow,Razor Leaf,Blizzard,11.135,296.8,409.7,2362
Sunflora,Razor Leaf,Solar Beam,11.904,242.9,409.6,2141
Magmortar,Karate Chop,Brick Break,11.264,286.5,409.5,3132
Cloyster,Frost Breath,Blizzard,10.937,312.7,409.1,2547
Mew,Steel Wing,Bulldoze,10.217,382.9,408.3,3265
Mew,Rock Smash,Focus Blast,10.217,382.9,408.3,3265
Giratina (Altered Forme),Shadow Claw,Shadow Sneak,9.513,473.7,407.8,3379
Mew,Rock Smash,Blizzard,10.207,382.5,406.7,3265
Rapidash,Fire Spin,Drill Run,11.675,255.3,406.2,2461
Mew,Volt Switch,Solar Beam,10.201,382.3,405.8,3265
Mew,Charge Beam,Dragon Claw,10.2,382.2,405.7,3265
Mamoswine,Powder Snow,Ancient Power,10.901,313,405.5,3328
Mew,Poison Jab,Energy Ball,10.195,382.1,404.9,3265
Tentacruel,Poison Jab,Hydro Pump,10.617,338.3,404.9,2422
Snorlax,Zen Headbutt,Superpower,9.789,431.2,404.6,3225
Mew,Snarl,Gyro Ball,10.188,381.8,403.7,3265
Alolan Raichu,Spark,Grass Knot,11.926,237.8,403.3,2286
Froslass,Hex,Shadow Ball,11.706,250.7,402.1,2040
Ampharos,Charge Beam,Thunder,10.913,309.3,402,2852
Mew,Waterfall,Thunder,10.176,381.4,401.9,3265
Porygon2,Lock-On,Solar Beam,10.867,313.2,401.9,2711
Mew,Frost Breath,Dark Pulse,10.169,381.1,400.7,3265
Muk,Poison Jab,Dark Pulse,10.558,339.8,399.9,2757
Froslass,Powder Snow,Shadow Ball,11.686,250.2,399.3,2040
Mew,Dragon Tail,Bulldoze,10.158,380.7,399,3265
Mew,Infestation,Dark Pulse,10.151,380.4,397.9,3265
Mew,Snarl,Flash Cannon,10.151,380.4,397.9,3265
Scizor,Bullet Punch,Night Slash,11.183,284.4,397.8,3001
Lapras,Ice Shard,Ice Beam,10.093,386.6,397.5,2641
Golduck,Water Gun,Psychic,11.208,282.2,397.3,2450
Mew,Snarl,Energy Ball,10.145,380.2,396.9,3265
Machamp,Bullet Punch,Stone Edge,11.028,295.6,396.5,3056
Mew,Cut,Stone Edge,10.141,380,396.3,3265
Luxray,Spark,Crunch,11.295,274.8,396,2888
Luxray,Snarl,Crunch,11.295,274.8,396,2888
Swampert,Water Gun,Sludge Wave,10.573,334.6,395.5,2974
Jynx,Pound,Focus Blast,11.777,241.5,394.5,2555
Poliwrath,Bubble,Return,10.651,326.5,394.5,2586
Feraligatr,Bite,Ice Beam,10.707,321.3,394.4,2857
Primeape,Karate Chop,Close Combat,12.019,227.2,394.4,2288
Arcanine,Thunder Fang,Crunch,10.904,304.1,394.2,3029
Mew,Volt Switch,Surf,10.126,379.5,394,3265
Primeape,Karate Chop,Cross Chop,12.013,227,393.6,2288
Mew,Charge Beam,Focus Blast,10.118,379.2,392.8,3265
Cloyster,Frost Breath,Hydro Pump,10.826,309.5,392.7,2547
Mew,Shadow Claw,Bulldoze,10.117,379.1,392.6,3265
Mew,Struggle Bug,Focus Blast,10.116,379.1,392.4,3265
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Porygon2,Hidden Power,Hyper Beam,10.8,311.3,392.2,2711
Snorlax,Zen Headbutt,Earthquake,9.711,427.8,391.7,3225
Giratina (Altered Forme),Shadow Claw,Ancient Power,9.413,468.8,391,3379
Mew,Struggle Bug,Blizzard,10.1,378.5,390,3265
Mew,Charge Beam,Blizzard,10.099,378.4,389.8,3265
Crobat,Bite,Return,10.805,308.2,388.8,2646
Poliwrath,Rock Smash,Hydro Pump,10.606,325.2,388,2586
Scizor,Fury Cutter,Night Slash,11.106,282.5,387,3001
Giratina (Altered Forme),Dragon Breath,Shadow Sneak,9.376,466.9,384.9,3379
Mew,Waterfall,Gyro Ball,10.064,377.1,384.4,3265
Toxicroak,Counter,Mud Bomb,11.555,249.2,384.4,2488
Aerodactyl,Bite,Iron Head,11.161,276.3,384.2,2783
Relicanth,Water Gun,Hydro Pump,10.14,368.2,383.9,2528
Luxray,Hidden Power,Crunch,11.206,272.6,383.7,2888
Banette,Shadow Claw,Thunder,12.197,211.2,383.3,2298
Kingdra,Water Gun,Blizzard,10.775,306.3,383.2,2641
Meganium,Vine Whip,Petal Blizzard,10.556,325.9,383.2,2410
Mismagius,Sucker Punch,Dazzling Gleam,11.259,268.3,382.9,2615
Feraligatr,Waterfall,Crunch,10.627,318.9,382.8,2857
Lapras,Ice Shard,Blizzard,9.997,382.9,382.5,2641
Mismagius,Hex,Dazzling Gleam,11.256,268.2,382.5,2615
Mew,Volt Switch,Overheat,10.045,376.4,381.5,3265
Mew,Waterfall,Energy Ball,10.041,376.3,381,3265
Alolan Sandslash,Metal Claw,Ice Punch,10.737,306.7,379.6,2432
Muk,Lick,Sludge Wave,10.417,335.2,378.9,2757
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Luxray,Hidden Power,Hyper Beam,11.167,271.7,378.4,2888
Mew,Cut,Thunder,10.022,375.6,378.1,3265
Ninetales,Fire Spin,Flamethrower,10.842,296.1,377.4,2279
Politoed,Bubble,Hydro Pump,10.599,316.8,377.2,2449
Jolteon,Volt Switch,Thunder,11.145,271.2,375.4,2888
Tentacruel,Acid,Hydro Pump,10.418,332,375.4,2422
Solrock,Rock Throw,Solar Beam,10.971,284,375,2327
Mew,Pound,Bulldoze,9.998,374.7,374.5,3265
Nidoqueen,Poison Jab,Sludge Wave,10.661,308.8,374.2,2488
Regice,Rock Smash,Blizzard,9.487,437.3,373.3,3122
Rapidash,Fire Spin,Heat Wave,11.424,249.8,372.4,2461
Grumpig,Charge Beam,Psychic,10.653,307.7,372,2369
Starmie,Water Gun,Ice Beam,11.218,263.4,371.8,2584
Giratina (Altered Forme),Dragon Breath,Ancient Power,9.295,462.9,371.7,3379
Arcanine,Bite,Bulldoze,10.744,299.6,371.6,3029
Mew,Poison Jab,Bulldoze,9.979,374,371.6,3265
Mew,Waterfall,Flash Cannon,9.976,373.8,371.1,3265
Togekiss,Hidden Power,Ancient Power,10.2,349.8,371.1,3332
Ampharos,Charge Beam,Focus Blast,10.688,303,369.9,2852
Mew,Rock Smash,Dark Pulse,9.964,373.4,369.3,3265
Lapras,Ice Shard,Hydro Pump,9.897,379.1,367.5,2641
Mew,Steel Wing,Ancient Power,9.946,372.7,366.7,3265
Mew,Volt Switch,Rock Slide,9.944,372.6,366.4,3265
Muk,Infestation,Return,10.326,332.3,365.9,2757
Poliwrath,Bubble,Power-Up Punch,10.452,320.4,365.9,2586
Mew,Frost Breath,Stone Edge,9.939,372.4,365.6,3265
Sceptile,Bullet Seed,Dragon Claw,11.123,265.6,365.5,2757
Mew,Volt Switch,Ice Beam,9.937,372.4,365.4,3265
Staraptor,Quick Attack,Heat Wave,11.237,257.4,365.3,2825
Arcanine,Snarl,Bulldoze,10.697,298.3,365.2,3029
Rapidash,Ember,Fire Blast,11.366,248.5,364.9,2461
Armaldo,Fury Cutter,Cross Poison,10.912,280.5,364.5,2848
Grumpig,Extrasensory,Shadow Ball,10.598,306.1,364.4,2369
Tangela,Vine Whip,Sludge Bomb,11.247,255.6,363.7,2238
Magneton,Thunder Shock,Flash Cannon,11.693,226.9,362.8,2485
Alolan Golem,Volt Switch,Stone Edge,10.455,316.8,362.1,2949
Kabutops,Mud Shot,Ancient Power,11.109,263.4,361.1,2713
Nidoqueen,Bite,Earthquake,10.566,306,361,2488
Regirock,Lock-On,Stone Edge,9.407,433.6,360.9,3122
Muk,Acid,Dark Pulse,10.287,331.1,360.4,2757
Walrein,Frost Breath,Earthquake,10.131,345.1,358.9,2726
Cloyster,Ice Shard,Blizzard,10.584,302.6,358.7,2547
Mew,Dragon Tail,Ancient Power,9.891,370.7,358.6,3265
Mew,Snarl,Bulldoze,9.891,370.6,358.6,3265
Mew,Volt Switch,Dragon Claw,9.881,370.3,357.3,3265
Mew,Cut,Gyro Ball,9.871,369.9,355.8,3265
Omastar,Mud Shot,Rock Blast,10.614,297.5,355.7,2786
Mew,Struggle Bug,Dark Pulse,9.868,369.8,355.3,3265
Mew,Cut,Energy Ball,9.863,369.6,354.6,3265
Golduck,Confusion,Hydro Pump,10.891,274.3,354.3,2450
Torterra,Bite,Stone Edge,10.215,332.4,354.3,2934
Mew,Shadow Claw,Ancient Power,9.856,369.4,353.6,3265
Ludicolo,Razor Leaf,Hydro Pump,10.679,290.2,353.4,2323
Drapion,Bite,Crunch,10.582,298,353.1,2453
Alolan Ninetales,Charm,Ice Beam,10.62,294.3,352.5,2309
Toxicroak,Poison Jab,Mud Bomb,11.305,243.8,352.3,2488
Vileplume,Razor Leaf,Moonblast,10.921,270.4,352.2,2559
Tangrowth,Vine Whip,Ancient Power,10.151,336.4,351.9,3030
Mew,Waterfall,Bulldoze,9.843,368.9,351.8,3265
Froslass,Hex,Avalanche,11.315,242.3,351,2040
Poliwrath,Rock Smash,Return,10.341,317,350.6,2586
Mew,Frost Breath,Thunder,9.833,368.5,350.3,3265
Walrein,Waterfall,Water Pulse,10.066,342.9,349.8,2726
Kingler,Mud Shot,Water Pulse,11.239,246.1,349.4,2829
Mew,Infestation,Stone Edge,9.825,368.2,349.2,3265
Kabutops,Rock Smash,Ancient Power,11.009,261,348.3,2713
Alolan Ninetales,Powder Snow,Dazzling Gleam,10.587,293.4,348.2,2309
Magneton,Spark,Flash Cannon,11.572,224.6,348.1,2485
Starmie,Water Gun,Power Gem,11.03,258.9,347.4,2584
Alolan Ninetales,Charm,Blizzard,10.575,293.1,346.6,2309
Gyarados,Waterfall,Twister,10.181,328,346.2,3391
Manectric,Snarl,Thunder,11.702,215.6,345.6,2340
Politoed,Mud Shot,Surf,10.367,309.9,345.3,2449
Mew,Charge Beam,Dark Pulse,9.792,366.9,344.5,3265
Froslass,Powder Snow,Avalanche,11.26,241.1,344.2,2040
Ampharos,Charge Beam,Power Gem,10.496,297.5,344,2852
Banette,Hex,Dazzling Gleam,11.871,205.6,343.9,2298
Muk,Poison Jab,Thunder Punch,10.165,327.1,343.6,2757
Cloyster,Ice Shard,Hydro Pump,10.47,299.3,343.5,2547
Granbull,Charm,Crunch,11.114,250,343.2,2552
Mew,Frost Breath,Gyro Ball,9.782,366.6,343.1,3265
Primeape,Low Kick,Cross Chop,11.608,219.4,343.1,2288
Mew,Frost Breath,Energy Ball,9.781,366.5,342.9,3265
Kabutops,Mud Shot,Stone Edge,10.954,259.7,341.4,2713
Poliwrath,Rock Smash,Power-Up Punch,10.267,314.8,340.7,2586
Sudowoodo,Rock Throw,Rock Slide,10.824,268.3,340.2,2148
Alolan Ninetales,Feint Attack,Dazzling Gleam,10.523,291.6,339.8,2309
Staraptor,Wing Attack,Heat Wave,11.035,252.8,339.7,2825
Omastar,Mud Shot,Ancient Power,10.491,294.1,339.5,2786
Mew,Cut,Flash Cannon,9.754,365.5,339.2,3265
Tangela,Infestation,Solar Beam,11.052,251.2,339.1,2238
Mew,Pound,Ancient Power,9.752,365.5,338.9,3265
Arcanine,Thunder Fang,Bulldoze,10.497,292.7,338.6,3029
Mew,Poison Jab,Ancient Power,9.75,365.4,338.6,3265
Golduck,Confusion,Psychic,10.764,271,338,2450
Kabutops,Fury Cutter,Water Pulse,10.925,259.1,337.8,2713
Solrock,Confusion,Solar Beam,10.687,276.6,337.6,2327
Primeape,Low Kick,Close Combat,11.557,218.4,337.1,2288
Kingler,Mud Shot,X-Scissor,11.133,243.8,336.4,2829
Mew,Volt Switch,Hyper Beam,9.728,364.6,335.6,3265
Ampharos,Volt Switch,Thunder,10.42,295.4,334.1,2852
Golduck,Water Gun,Synchronoise,10.731,270.2,333.9,2450
Mew,Infestation,Energy Ball,9.704,363.7,332.3,3265
Mew,Infestation,Gyro Ball,9.7,363.5,331.7,3265
Abomasnow,Razor Leaf,Outrage,10.558,281.4,331.2,2362
